open_time,open,high,low,close,volume,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
2019-11-15 01:30:00,0.04243000,0.04300000,0.04243000,0.04279000,6730702.40000000,2019-11-15 05:29:59,287397.27657600,1727,3843040.40000000,164124.20879100,0
2019-11-15 05:30:00,0.04278000,0.04278000,0.04200000,0.04206000,14888837.30000000,2019-11-15 09:29:59,630010.78371300,2833,6606522.40000000,279475.52710800,0
2019-11-15 09:30:00,0.04205000,0.04254000,0.04200000,0.04245000,10479711.90000000,2019-11-15 13:29:59,443236.27527100,1933,5283934.00000000,223589.10599800,0
2019-11-15 13:30:00,0.04246000,0.04399000,0.04246000,0.04338000,31549761.70000000,2019-11-15 17:29:59,1367093.74664600,5646,18014111.40000000,780441.08674300,0
2019-11-15 17:30:00,0.04339000,0.04393000,0.04169000,0.04236000,36152115.20000000,2019-11-15 21:29:59,1548232.36777600,6467,15833353.60000000,679557.65917500,0
2019-11-15 21:30:00,0.04233000,0.04295000,0.04206000,0.04292000,12069201.90000000,2019-11-16 01:29:59,514469.57052800,2995,6393186.60000000,272728.76644300,0
2019-11-16 01:30:00,0.04292000,0.04452000,0.04283000,0.04388000,32014858.20000000,2019-11-16 05:29:59,1404868.19263000,5991,16571418.50000000,727247.83410500,0
2019-11-16 05:30:00,0.04387000,0.04478000,0.04365000,0.04372000,37288029.90000000,2019-11-16 09:29:59,1647340.05865900,5502,19642075.50000000,867632.31641100,0
2019-11-16 09:30:00,0.04373000,0.04384000,0.04320000,0.04361000,19690368.40000000,2019-11-16 13:29:59,857945.94835100,2869,6280060.30000000,273908.32512000,0
2019-11-16 13:30:00,0.04360000,0.04407000,0.04324000,0.04347000,12587289.70000000,2019-11-16 17:29:59,549856.12383400,2576,6545286.10000000,285958.16348200,0
2019-11-16 17:30:00,0.04348000,0.04394000,0.04319000,0.04384000,12255677.20000000,2019-11-16 21:29:59,532400.17721200,2315,6342173.40000000,275638.45581300,0
2019-11-16 21:30:00,0.04382000,0.04428000,0.04370000,0.04397000,16945159.50000000,2019-11-17 01:29:59,745143.70042500,2514,8041418.90000000,353529.13971100,0
2019-11-17 01:30:00,0.04396000,0.04423000,0.04380000,0.04386000,7391741.80000000,2019-11-17 05:29:59,325107.47069300,1666,3589159.30000000,158022.29850700,0
2019-11-17 05:30:00,0.04386000,0.04404000,0.04343000,0.04348000,8443115.40000000,2019-11-17 09:29:59,369248.27554600,2358,3756369.90000000,164327.92463200,0
2019-11-17 09:30:00,0.04349000,0.04385000,0.04330000,0.04334000,10317244.90000000,2019-11-17 13:29:59,450065.73331000,2235,4551770.30000000,198653.26629900,0
2019-11-17 13:30:00,0.04335000,0.04401000,0.04310000,0.04383000,17904568.40000000,2019-11-17 17:29:59,782318.19245300,3238,8748821.20000000,382427.53850900,0
2019-11-17 17:30:00,0.04385000,0.04468000,0.04381000,0.04457000,26230492.60000000,2019-11-17 21:29:59,1163277.06611000,4312,14917260.30000000,661532.44130000,0
2019-11-17 21:30:00,0.04457000,0.04592000,0.04457000,0.04546000,57223339.70000000,2019-11-18 01:29:59,2599360.74611900,6999,30171296.40000000,1370467.68138500,0
2019-11-18 01:30:00,0.04545000,0.04567000,0.04493000,0.04501000,20148349.50000000,2019-11-18 05:29:59,911889.62238200,3700,9134327.40000000,413560.16624000,0
2019-11-18 05:30:00,0.04501000,0.04501000,0.04417000,0.04446000,35763953.90000000,2019-11-18 09:29:59,1593001.72078900,5092,16925473.60000000,753712.52029800,0
2019-11-18 09:30:00,0.04444000,0.04535000,0.04442000,0.04489000,26584917.70000000,2019-11-18 13:29:59,1195579.45090900,4075,14064170.80000000,632034.42531200,0
2019-11-18 13:30:00,0.04488000,0.04624000,0.04488000,0.04536000,55485741.80000000,2019-11-18 17:29:59,2529811.08779400,8606,27687186.10000000,1261875.84148500,0
2019-11-18 17:30:00,0.04536000,0.04553000,0.04460000,0.04472000,39550866.80000000,2019-11-18 21:29:59,1783121.19209100,5553,18026320.40000000,813162.62715900,0
2019-11-18 21:30:00,0.04473000,0.04490000,0.04279000,0.04337000,62182497.50000000,2019-11-19 01:29:59,2717189.49739800,9782,23046644.30000000,1006605.10515800,0
2019-11-19 01:30:00,0.04339000,0.04395000,0.04310000,0.04315000,14271591.80000000,2019-11-19 05:29:59,619514.71214300,2937,6671902.90000000,289641.13527700,0
2019-11-19 05:30:00,0.04314000,0.04345000,0.04283000,0.04288000,27531010.50000000,2019-11-19 09:29:59,1186158.13997600,3210,11890227.50000000,512389.81962300,0
2019-11-19 09:30:00,0.04288000,0.04310000,0.04161000,0.04180000,36243026.10000000,2019-11-19 13:29:59,1530772.18003300,5348,13814583.30000000,583839.54184900,0
2019-11-19 13:30:00,0.04181000,0.04249000,0.04110000,0.04138000,42505282.90000000,2019-11-19 17:29:59,1777720.21329400,5528,15899855.50000000,667091.66482400,0
2019-11-19 17:30:00,0.04137000,0.04202000,0.04103000,0.04175000,32062741.80000000,2019-11-19 21:29:59,1332478.25827300,4248,15909786.00000000,661292.46628600,0
2019-11-19 21:30:00,0.04177000,0.04240000,0.04147000,0.04199000,27479599.60000000,2019-11-20 01:29:59,1154563.42230500,3484,12514479.30000000,525757.49856100,0
2019-11-20 01:30:00,0.04200000,0.04273000,0.04187000,0.04212000,18371618.90000000,2019-11-20 05:29:59,776859.72308800,2798,8480440.30000000,359162.87664400,0
2019-11-20 05:30:00,0.04213000,0.04236000,0.04172000,0.04191000,12493027.90000000,2019-11-20 09:29:59,525965.10331200,1939,5418793.60000000,228265.41674500,0
2019-11-20 09:30:00,0.04193000,0.04206000,0.04139000,0.04186000,13394901.70000000,2019-11-20 13:29:59,558220.42910700,2139,5845746.00000000,243663.73873500,0
2019-11-20 13:30:00,0.04184000,0.04199000,0.04079000,0.04124000,33401883.00000000,2019-11-20 17:29:59,1377067.27204100,4104,14745494.70000000,608131.05479600,0
2019-11-20 17:30:00,0.04123000,0.04169000,0.04107000,0.04130000,19771470.20000000,2019-11-20 21:29:59,816508.04755400,2607,9016075.80000000,372391.32406800,0
2019-11-20 21:30:00,0.04131000,0.04180000,0.04022000,0.04080000,31623115.80000000,2019-11-21 01:29:59,1296125.22830300,5109,14086443.70000000,577281.76771200,0
2019-11-21 01:30:00,0.04081000,0.04111000,0.04049000,0.04090000,13625836.60000000,2019-11-21 05:29:59,555705.60467800,2393,6521391.80000000,265787.64437900,0
2019-11-21 05:30:00,0.04090000,0.04111000,0.04058000,0.04092000,12943630.20000000,2019-11-21 09:29:59,529026.70659400,2439,6403754.90000000,261722.49706000,0
2019-11-21 09:30:00,0.04092000,0.04094000,0.03985000,0.04005000,25403927.50000000,2019-11-21 13:29:59,1023857.84060100,3683,10044689.40000000,404912.29186400,0
2019-11-21 13:30:00,0.04004000,0.04011000,0.03867000,0.03886000,35938092.10000000,2019-11-21 17:29:59,1407573.19611400,5618,15955421.80000000,625060.49530300,0
2019-11-21 17:30:00,0.03886000,0.03928000,0.03716000,0.03839000,51782069.60000000,2019-11-21 21:29:59,1985394.08373900,8684,21712534.00000000,832701.92557600,0
2019-11-21 21:30:00,0.03839000,0.03853000,0.03756000,0.03853000,22734275.20000000,2019-11-22 01:29:59,864083.07602000,3946,10173769.20000000,386770.85936500,0
2019-11-22 01:30:00,0.03851000,0.03900000,0.03810000,0.03837000,18357488.80000000,2019-11-22 05:29:59,707089.09952600,4013,10534961.30000000,405830.16040700,0
2019-11-22 05:30:00,0.03838000,0.03866000,0.03770000,0.03775000,23986960.10000000,2019-11-22 09:29:59,917846.99759600,4047,10457595.20000000,400258.84787200,0
2019-11-22 09:30:00,0.03775000,0.03854000,0.03636000,0.03781000,48409086.40000000,2019-11-22 13:29:59,1821943.52165800,8188,21328032.80000000,804196.21608800,0
2019-11-22 13:30:00,0.03787000,0.03855000,0.03490000,0.03581000,82108368.80000000,2019-11-22 17:29:59,2994621.28233900,15186,36165953.80000000,1320234.95676100,0
2019-11-22 17:30:00,0.03581000,0.03648000,0.03411000,0.03638000,70601697.90000000,2019-11-22 21:29:59,2496113.39910600,13834,33972052.10000000,1204403.43315600,0
2019-11-22 21:30:00,0.03638000,0.03790000,0.03594000,0.03778000,41981511.70000000,2019-11-23 01:29:59,1540792.31174800,8156,22087280.50000000,810285.59235600,0
2019-11-23 01:30:00,0.03778000,0.03848000,0.03624000,0.03699000,60963857.30000000,2019-11-23 05:29:59,2270619.38552000,8813,30199919.90000000,1123751.71269200,0
2019-11-23 05:30:00,0.03700000,0.03741000,0.03647000,0.03731000,21905699.00000000,2019-11-23 09:29:59,810304.91283600,4610,9632563.70000000,356312.55929300,0
2019-11-23 09:30:00,0.03730000,0.03746000,0.03682000,0.03719000,14458768.30000000,2019-11-23 13:29:59,537318.32177900,3234,7306165.30000000,271391.04649800,0
2019-11-23 13:30:00,0.03717000,0.03752000,0.03661000,0.03738000,21691979.70000000,2019-11-23 17:29:59,806068.74700800,4637,10991101.00000000,408426.66607500,0
2019-11-23 17:30:00,0.03740000,0.03834000,0.03703000,0.03828000,23957367.60000000,2019-11-23 21:29:59,898859.16517500,4937,10519347.70000000,394859.30802600,0
2019-11-23 21:30:00,0.03823000,0.03836000,0.03758000,0.03776000,27922126.10000000,2019-11-24 01:29:59,1058903.42697800,5506,13670455.10000000,518349.81167900,0
2019-11-24 01:30:00,0.03777000,0.03801000,0.03700000,0.03798000,16901281.00000000,2019-11-24 05:29:59,633733.60735000,3487,8314062.20000000,311851.87358700,0
2019-11-24 05:30:00,0.03799000,0.03869000,0.03745000,0.03750000,26925765.30000000,2019-11-24 09:29:59,1028785.00078800,4908,11812818.80000000,450891.70981300,0
2019-11-24 09:30:00,0.03751000,0.03778000,0.03716000,0.03729000,15012368.90000000,2019-11-24 13:29:59,561826.23229200,3083,7169231.60000000,268365.87797300,0
2019-11-24 13:30:00,0.03729000,0.03749000,0.03652000,0.03693000,42014704.30000000,2019-11-24 17:29:59,1554970.57268000,6939,22580866.10000000,835936.67765400,0
2019-11-24 17:30:00,0.03694000,0.03695000,0.03516000,0.03530000,27890259.70000000,2019-11-24 21:29:59,1008464.89651500,6246,12690074.20000000,459565.03191300,0
2019-11-24 21:30:00,0.03529000,0.03679000,0.03489000,0.03578000,68713068.70000000,2019-11-25 01:29:59,2466514.07257000,11446,33772169.50000000,1210913.20478800,0
2019-11-25 01:30:00,0.03579000,0.03594000,0.03489000,0.03498000,33613009.30000000,2019-11-25 05:29:59,1192737.57959500,5702,14236544.10000000,506074.40402400,0
2019-11-25 05:30:00,0.03497000,0.03640000,0.03382000,0.03410000,52416885.40000000,2019-11-25 09:29:59,1841685.06886400,9653,24239862.20000000,850504.33044900,0
2019-11-25 09:30:00,0.03410000,0.03439000,0.03150000,0.03377000,74757179.50000000,2019-11-25 13:29:59,2500960.36291800,14626,35162841.20000000,1175752.06401200,0
2019-11-25 13:30:00,0.03379000,0.03575000,0.03375000,0.03505000,47953587.00000000,2019-11-25 17:29:59,1657304.50151400,8324,23468802.50000000,811920.98308100,0
2019-11-25 17:30:00,0.03504000,0.03691000,0.03498000,0.03685000,72191514.50000000,2019-11-25 21:29:59,2612325.46081500,9142,35609892.80000000,1289201.15105000,0
2019-11-25 21:30:00,0.03685000,0.03734000,0.03624000,0.03642000,33926486.20000000,2019-11-26 01:29:59,1249500.53428900,3586,13787245.10000000,506210.34350200,0
2019-11-26 01:30:00,0.03644000,0.03659000,0.03576000,0.03576000,15074785.90000000,2019-11-26 05:29:59,544736.16360200,2085,5985268.30000000,216195.14821900,0
2019-11-26 05:30:00,0.03580000,0.03717000,0.03552000,0.03696000,26218154.00000000,2019-11-26 09:29:59,955393.20545500,3292,13008908.10000000,473461.32524900,0
2019-11-26 09:30:00,0.03697000,0.03712000,0.03594000,0.03618000,20878182.30000000,2019-11-26 13:29:59,763384.28734600,2689,10158385.20000000,371726.44922400,0
2019-11-26 13:30:00,0.03614000,0.03648000,0.03539000,0.03601000,28307593.20000000,2019-11-26 17:29:59,1019428.56741200,2971,15256505.00000000,549994.39052400,0
2019-11-26 17:30:00,0.03604000,0.03638000,0.03539000,0.03638000,22296714.70000000,2019-11-26 21:29:59,800794.97842000,2878,10346172.20000000,371855.66226400,0
2019-11-26 21:30:00,0.03633000,0.03663000,0.03567000,0.03588000,23768627.10000000,2019-11-27 01:29:59,859142.18278000,2573,9927071.40000000,359503.00518300,0
2019-11-27 01:30:00,0.03590000,0.03677000,0.03586000,0.03669000,14942097.10000000,2019-11-27 05:29:59,543431.01066900,2112,8709719.00000000,316759.69625100,0
2019-11-27 05:30:00,0.03672000,0.03688000,0.03615000,0.03626000,12682616.80000000,2019-11-27 09:29:59,463203.47471400,1977,5852473.30000000,214018.52799600,0
2019-11-27 09:30:00,0.03629000,0.03668000,0.03598000,0.03636000,13447305.70000000,2019-11-27 13:29:59,488473.06897200,2023,6331498.50000000,230065.66060200,0
2019-11-27 13:30:00,0.03641000,0.03718000,0.03512000,0.03714000,34306565.70000000,2019-11-27 17:29:59,1235015.37058000,4516,14559543.30000000,526116.21322700,0
2019-11-27 17:30:00,0.03714000,0.03879000,0.03712000,0.03860000,55555790.30000000,2019-11-27 21:29:59,2114308.07476400,6525,30176715.90000000,1148432.12646900,0
2019-11-27 21:30:00,0.03863000,0.03992000,0.03840000,0.03934000,76330096.60000000,2019-11-28 01:29:59,2986702.32032000,7277,43734629.80000000,1712035.34025400,0
2019-11-28 01:30:00,0.03938000,0.03962000,0.03881000,0.03898000,21237699.70000000,2019-11-28 05:29:59,830931.80375600,2606,8484936.60000000,332054.68836400,0
2019-11-28 05:30:00,0.03901000,0.03950000,0.03829000,0.03841000,33076564.40000000,2019-11-28 09:29:59,1285968.25250600,3278,14648807.30000000,570123.63688200,0
2019-11-28 09:30:00,0.03843000,0.03898000,0.03825000,0.03866000,16921483.60000000,2019-11-28 13:29:59,652368.33876200,2058,6737753.40000000,259863.80292900,0
2019-11-28 13:30:00,0.03864000,0.03887000,0.03835000,0.03885000,20456364.70000000,2019-11-28 17:29:59,789685.16107400,2304,10358117.00000000,399809.04661300,0
2019-11-28 17:30:00,0.03885000,0.03955000,0.03842000,0.03930000,29138608.30000000,2019-11-28 21:29:59,1134532.75760500,2695,13151887.30000000,513335.46633100,0
2019-11-28 21:30:00,0.03930000,0.03933000,0.03891000,0.03929000,20841015.70000000,2019-11-29 01:29:59,815481.67400800,2130,8969121.50000000,351175.11996700,0
2019-11-29 01:30:00,0.03928000,0.03980000,0.03840000,0.03901000,31196770.50000000,2019-11-29 05:29:59,1222286.12992500,3627,14745443.20000000,578197.75065400,0
2019-11-29 05:30:00,0.03902000,0.04126000,0.03897000,0.04107000,60422153.70000000,2019-11-29 09:29:59,2431087.30885800,6412,30127031.00000000,1213187.70356900,0
2019-11-29 09:30:00,0.04106000,0.04200000,0.04040000,0.04120000,51497476.50000000,2019-11-29 13:29:59,2113118.91275500,6018,24459298.70000000,1005143.65294800,0
2019-11-29 13:30:00,0.04120000,0.04185000,0.04070000,0.04101000,48370426.10000000,2019-11-29 17:29:59,1994696.40853500,5680,23225743.20000000,958450.15683100,0
2019-11-29 17:30:00,0.04101000,0.04198000,0.03935000,0.04185000,103919528.50000000,2019-11-29 21:29:59,4266676.20748900,10711,54338303.90000000,2234733.53021500,0
2019-11-29 21:30:00,0.04188000,0.04199000,0.04119000,0.04147000,35074473.00000000,2019-11-30 01:29:59,1455950.60965800,3552,14406857.30000000,598606.88410700,0
2019-11-30 01:30:00,0.04145000,0.04157000,0.04072000,0.04127000,20896461.20000000,2019-11-30 05:29:59,861021.43981200,2662,9365331.00000000,386086.82209500,0
2019-11-30 05:30:00,0.04126000,0.04139000,0.04067000,0.04122000,31915494.40000000,2019-11-30 09:29:59,1308989.95873700,3248,13387837.60000000,548989.72551500,0
2019-11-30 09:30:00,0.04122000,0.04163000,0.04076000,0.04163000,22376161.30000000,2019-11-30 13:29:59,921960.82347600,2229,11630895.60000000,479804.39918400,0
2019-11-30 13:30:00,0.04163000,0.04212000,0.04033000,0.04055000,45992167.20000000,2019-11-30 17:29:59,1896714.54489000,5240,22542387.00000000,931470.64498000,0
2019-11-30 17:30:00,0.04059000,0.04094000,0.03975000,0.04011000,32119335.40000000,2019-11-30 21:29:59,1292333.09864600,3408,15301693.60000000,615932.09463300,0
2019-11-30 21:30:00,0.04011000,0.04059000,0.03979000,0.03997000,15500249.90000000,2019-12-01 01:29:59,621655.39033700,2020,6956858.70000000,279138.36391500,0
2019-12-01 01:30:00,0.03996000,0.04069000,0.03990000,0.04032000,10409033.10000000,2019-12-01 05:29:59,420069.47022700,1229,5292881.50000000,213635.05200900,0
2019-12-01 05:30:00,0.04032000,0.04035000,0.03856000,0.03879000,27929655.30000000,2019-12-01 09:29:59,1100301.64366500,3536,11341109.60000000,447190.48767600,0
2019-12-01 09:30:00,0.03876000,0.03916000,0.03855000,0.03866000,19800127.30000000,2019-12-01 13:29:59,769299.33807700,2241,9002827.90000000,349967.79681900,0
2019-12-01 13:30:00,0.03868000,0.03943000,0.03812000,0.03874000,26892375.60000000,2019-12-01 17:29:59,1043525.73921900,2628,13174788.00000000,511649.82656400,0
2019-12-01 17:30:00,0.03874000,0.04004000,0.03839000,0.03900000,35984608.30000000,2019-12-01 21:29:59,1410730.55963400,3903,17388068.00000000,682255.88599800,0
2019-12-01 21:30:00,0.03891000,0.03967000,0.03876000,0.03956000,12835754.40000000,2019-12-02 01:29:59,504061.51757700,1687,5807267.30000000,228063.09971400,0
2019-12-02 01:30:00,0.03957000,0.04002000,0.03922000,0.03956000,17455639.40000000,2019-12-02 05:29:59,691573.28514400,2447,6767056.80000000,268166.34276000,0
2019-12-02 05:30:00,0.03956000,0.03959000,0.03865000,0.03873000,17305220.50000000,2019-12-02 09:29:59,677191.71383600,2000,6679658.30000000,261788.69325800,0
2019-12-02 09:30:00,0.03875000,0.03895000,0.03738000,0.03789000,30848570.90000000,2019-12-02 13:29:59,1173316.55292400,3716,14228388.70000000,541634.68656000,0
2019-12-02 13:30:00,0.03788000,0.03838000,0.03736000,0.03788000,27097438.80000000,2019-12-02 17:29:59,1024124.06936900,3175,11751228.60000000,444012.86191300,0
2019-12-02 17:30:00,0.03786000,0.03833000,0.03750000,0.03811000,20741636.50000000,2019-12-02 21:29:59,786741.68623900,2466,10720890.80000000,406700.93776900,0
2019-12-02 21:30:00,0.03811000,0.03822000,0.03755000,0.03776000,9251149.10000000,2019-12-03 01:29:59,350128.86606800,1354,4047615.30000000,153294.65187700,0
2019-12-03 01:30:00,0.03774000,0.03821000,0.03772000,0.03793000,8594178.90000000,2019-12-03 05:29:59,326369.13050400,1291,4620586.10000000,175552.43506800,0
2019-12-03 05:30:00,0.03793000,0.03880000,0.03790000,0.03825000,14927620.00000000,2019-12-03 09:29:59,572705.22476500,1997,5897056.20000000,226165.61134800,0
2019-12-03 09:30:00,0.03824000,0.03838000,0.03784000,0.03787000,9521945.20000000,2019-12-03 13:29:59,362024.58533400,1117,3724525.40000000,141632.37822400,0
2019-12-03 13:30:00,0.03784000,0.03792000,0.03730000,0.03773000,18181158.30000000,2019-12-03 17:29:59,683608.20471400,2115,10486781.60000000,394247.26439600,0
2019-12-03 17:30:00,0.03775000,0.03848000,0.03760000,0.03826000,20442856.10000000,2019-12-03 21:29:59,778221.09926900,2378,9686889.30000000,368636.98900700,0
2019-12-03 21:30:00,0.03827000,0.03846000,0.03807000,0.03815000,7423133.20000000,2019-12-04 01:29:59,284125.17660100,1099,3453672.70000000,132210.06049200,0
2019-12-04 01:30:00,0.03818000,0.03820000,0.03765000,0.03775000,11742084.40000000,2019-12-04 05:29:59,444338.70130800,1429,6298298.50000000,238407.56665500,0
2019-12-04 05:30:00,0.03774000,0.03777000,0.03655000,0.03661000,34152316.30000000,2019-12-04 09:29:59,1262156.94994500,3645,12526896.90000000,463368.59558100,0
2019-12-04 09:30:00,0.03663000,0.03677000,0.03618000,0.03641000,14961607.80000000,2019-12-04 13:29:59,545313.36242700,2022,6333380.90000000,230929.10706000,0
2019-12-04 13:30:00,0.03641000,0.03708000,0.03620000,0.03686000,15812922.70000000,2019-12-04 17:29:59,581634.78937500,1813,8955616.40000000,329238.65630400,0
2019-12-04 17:30:00,0.03687000,0.03878000,0.03655000,0.03789000,52097260.60000000,2019-12-04 21:29:59,1961831.26341400,6101,28919686.20000000,1089306.60704100,0
2019-12-04 21:30:00,0.03786000,0.03834000,0.03756000,0.03832000,16622499.70000000,2019-12-05 01:29:59,630592.82840700,1696,7386456.40000000,280391.67582300,0
2019-12-05 01:30:00,0.03835000,0.03860000,0.03686000,0.03712000,44797114.10000000,2019-12-05 05:29:59,1684288.85243000,4826,18395217.20000000,691935.81083900,0
2019-12-05 05:30:00,0.03711000,0.03735000,0.03680000,0.03694000,7958930.10000000,2019-12-05 09:29:59,295309.88998100,1187,4378858.60000000,162464.74194400,0
2019-12-05 09:30:00,0.03694000,0.03769000,0.03670000,0.03703000,19496392.40000000,2019-12-05 13:29:59,725109.78312400,2526,9923545.50000000,369290.72695700,0
2019-12-05 13:30:00,0.03703000,0.03737000,0.03674000,0.03711000,16605380.40000000,2019-12-05 17:29:59,615111.16516600,1996,8751540.90000000,324213.67913200,0
2019-12-05 17:30:00,0.03711000,0.03748000,0.03688000,0.03720000,20328791.80000000,2019-12-05 21:29:59,755421.54001600,2209,9711097.00000000,360953.17060300,0
2019-12-05 21:30:00,0.03719000,0.03772000,0.03695000,0.03770000,11620861.60000000,2019-12-06 01:29:59,433345.05410400,1632,5019560.40000000,187290.33772000,0
2019-12-06 01:30:00,0.03769000,0.03816000,0.03747000,0.03761000,13408983.20000000,2019-12-06 05:29:59,506770.80848900,1664,6713966.90000000,253833.20925500,0
2019-12-06 05:30:00,0.03756000,0.03787000,0.03731000,0.03741000,9296583.50000000,2019-12-06 09:29:59,349602.48080900,1183,4792108.30000000,180244.31022000,0
2019-12-06 09:30:00,0.03737000,0.03756000,0.03725000,0.03748000,7408779.10000000,2019-12-06 13:29:59,277019.10707400,994,3884962.70000000,145322.69750800,0
2019-12-06 13:30:00,0.03745000,0.03776000,0.03712000,0.03726000,12258680.50000000,2019-12-06 17:29:59,458606.11631900,1601,5523734.90000000,206687.63054100,0
2019-12-06 17:30:00,0.03728000,0.03776000,0.03720000,0.03753000,11149001.20000000,2019-12-06 21:29:59,417155.29389900,1418,5262182.50000000,196929.29481100,0
2019-12-06 21:30:00,0.03750000,0.03830000,0.03742000,0.03774000,18645255.10000000,2019-12-07 01:29:59,704858.60822600,2358,10394329.50000000,393071.44139500,0
2019-12-07 01:30:00,0.03774000,0.03829000,0.03767000,0.03825000,7726473.50000000,2019-12-07 05:29:59,293740.46730900,1144,4257030.90000000,161945.51122300,0
2019-12-07 05:30:00,0.03823000,0.03879000,0.03821000,0.03848000,10480602.10000000,2019-12-07 09:29:59,403451.80240300,1517,5930861.40000000,228347.08518700,0
2019-12-07 09:30:00,0.03848000,0.03879000,0.03810000,0.03815000,8346221.30000000,2019-12-07 13:29:59,320810.23544800,1174,4074032.30000000,156641.10443000,0
2019-12-07 13:30:00,0.03816000,0.03850000,0.03796000,0.03840000,9383841.20000000,2019-12-07 17:29:59,358047.39811700,1160,3781996.70000000,144324.91432800,0
2019-12-07 17:30:00,0.03841000,0.03872000,0.03837000,0.03838000,10742020.90000000,2019-12-07 21:29:59,413676.78197000,1373,4947548.00000000,190555.42489400,0
2019-12-07 21:30:00,0.03838000,0.03911000,0.03828000,0.03889000,18054060.50000000,2019-12-08 01:29:59,699182.74964800,2040,9522577.20000000,368616.05571300,0
2019-12-08 01:30:00,0.03893000,0.03893000,0.03840000,0.03842000,9147152.70000000,2019-12-08 05:29:59,353397.99329100,1354,4373642.80000000,168957.40397600,0
2019-12-08 05:30:00,0.03843000,0.03849000,0.03791000,0.03817000,11014206.20000000,2019-12-08 09:29:59,420495.16187900,1329,5117839.40000000,195433.26396900,0
2019-12-08 09:30:00,0.03817000,0.03843000,0.03807000,0.03832000,4761193.90000000,2019-12-08 13:29:59,182175.19169000,633,2059600.00000000,78891.01580600,0
2019-12-08 13:30:00,0.03834000,0.03873000,0.03816000,0.03862000,12319110.00000000,2019-12-08 17:29:59,474631.81010100,1512,6212609.50000000,239468.57729800,0
2019-12-08 17:30:00,0.03863000,0.03883000,0.03836000,0.03880000,11697325.00000000,2019-12-08 21:29:59,451165.92729500,1362,5715028.30000000,220608.62594500,0
2019-12-08 21:30:00,0.03880000,0.03882000,0.03843000,0.03856000,5927472.90000000,2019-12-09 01:29:59,229205.19217200,893,2750218.30000000,106353.62749400,0
2019-12-09 01:30:00,0.03857000,0.03887000,0.03845000,0.03872000,7943724.50000000,2019-12-09 05:29:59,307307.85683900,928,4699825.70000000,181862.39426900,0
2019-12-09 05:30:00,0.03872000,0.03881000,0.03818000,0.03840000,16138352.10000000,2019-12-09 09:29:59,620769.89869800,1641,6146663.00000000,236344.33339600,0
2019-12-09 09:30:00,0.03836000,0.03867000,0.03831000,0.03840000,8319922.80000000,2019-12-09 13:29:59,320030.89029000,1029,4380034.90000000,168541.93333600,0
2019-12-09 13:30:00,0.03837000,0.03838000,0.03797000,0.03818000,9358221.40000000,2019-12-09 17:29:59,357099.94281900,1182,4300216.00000000,164161.99870900,0
2019-12-09 17:30:00,0.03816000,0.03869000,0.03752000,0.03770000,22560645.80000000,2019-12-09 21:29:59,859555.85938500,2600,10000142.20000000,381834.33129200,0
2019-12-09 21:30:00,0.03770000,0.03785000,0.03732000,0.03735000,17875098.50000000,2019-12-10 01:29:59,672263.94258400,1856,6651386.20000000,250309.04927300,0
2019-12-10 01:30:00,0.03736000,0.03745000,0.03692000,0.03723000,16755959.60000000,2019-12-10 05:29:59,623085.42081800,1900,8075995.00000000,300393.22720700,0
2019-12-10 05:30:00,0.03719000,0.03834000,0.03692000,0.03719000,29647685.40000000,2019-12-10 09:29:59,1103371.48272400,2964,12480334.50000000,464505.41629400,0
2019-12-10 09:30:00,0.03720000,0.03729000,0.03703000,0.03710000,10009410.20000000,2019-12-10 13:29:59,372050.54067900,1235,4442017.80000000,165192.63007000,0
2019-12-10 13:30:00,0.03703000,0.03709000,0.03682000,0.03687000,13379880.50000000,2019-12-10 17:29:59,494518.13418700,1547,4866266.80000000,179919.74641700,0
2019-12-10 17:30:00,0.03690000,0.03705000,0.03610000,0.03613000,14303937.90000000,2019-12-10 21:29:59,523732.62558600,2149,5106414.60000000,187167.94923100,0
2019-12-10 21:30:00,0.03612000,0.03639000,0.03605000,0.03629000,14882137.50000000,2019-12-11 01:29:59,539509.90606200,1747,7014448.30000000,254409.57945300,0
2019-12-11 01:30:00,0.03629000,0.03658000,0.03604000,0.03634000,6792200.00000000,2019-12-11 05:29:59,246695.62756100,994,3344435.00000000,121454.33493100,0
2019-12-11 05:30:00,0.03631000,0.03679000,0.03624000,0.03639000,7981334.60000000,2019-12-11 09:29:59,291333.85073300,1118,3862249.40000000,141050.24789400,0
2019-12-11 09:30:00,0.03641000,0.03664000,0.03632000,0.03658000,5592612.80000000,2019-12-11 13:29:59,204335.00013800,813,2832781.10000000,103509.93568800,0
2019-12-11 13:30:00,0.03660000,0.03717000,0.03647000,0.03669000,16043221.60000000,2019-12-11 17:29:59,590863.43165500,1717,8600269.80000000,316812.25439600,0
2019-12-11 17:30:00,0.03673000,0.03682000,0.03609000,0.03628000,12887585.20000000,2019-12-11 21:29:59,470182.10021000,1677,4940659.40000000,180457.62802800,0
2019-12-11 21:30:00,0.03626000,0.03654000,0.03616000,0.03629000,10032019.70000000,2019-12-12 01:29:59,364929.15210000,1066,4211949.60000000,153212.54255900,0
2019-12-12 01:30:00,0.03627000,0.03668000,0.03624000,0.03664000,5723727.20000000,2019-12-12 05:29:59,208639.68585700,739,3126023.20000000,113974.98327200,0
